GHRSST-EUR-L4UHFnd-MED.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L4UHFnd-MED*%20OR%20fileIdentifier%3AEUR-L4UHFnd-MED*&start=1&max=100&f=searchPage
GHRSST-AVHRR_SST_METOP_B_NAR-OSISAF-L3C.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-AVHRR_SST_METOP_B_NAR-OSISAF-L3C*%20OR%20fileIdentifier%3AAVHRR_SST_METOP_B_NAR-OSISAF-L3C*&start=1&max=100&f=searchPage
AVHRR_Pathfinder-NODC-v5.0-climatologies.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AAVHRR_Pathfinder-NODC-v5.0-climatologies.*&start=1&max=100&f=searchPage
NCRMP-Urchin-PRIA.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Urchin-PRIA.*&start=1&max=100&f=searchPage
NCRMP-Coral-Demo-PRIA.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Coral-Demo-PRIA.*&start=1&max=100&f=searchPage
SAR-WINDS-S1.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3A*SAR-WINDS-S1*&start=1&max=100&f=searchPage
NDBC-HFRadarRadial.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANDBC-HFRadarRadial.*&start=1&max=100&f=searchPage
GHRSST-OSDPD-L2P-GOES12.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-OSDPD-L2P-GOES12*%20OR%20fileIdentifier%3AOSDPD-L2P-GOES12*&start=1&max=100&f=searchPage
GHRSST-Geo_Polar_Blended-OSPO-L4-GLOB.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-Geo_Polar_Blended-OSPO-L4-GLOB*%20OR%20fileIdentifier%3AGeo_Polar_Blended-OSPO-L4-GLOB*&start=1&max=100&f=searchPage
GHRSST-MW_OI-REMSS-L4-GLOB.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-MW_OI-REMSS-L4-GLOB*%20OR%20fileIdentifier%3AMW_OI-REMSS-L4-GLOB*&start=1&max=100&f=searchPage
GHRSST-NCDC-L4LRblend-GLOB-AVHRR_AMSR_OI.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-NCDC-L4LRblend-GLOB-AVHRR_AMSR_OI*%20OR%20fileIdentifier%3ANCDC-L4LRblend-GLOB-AVHRR_AMSR_OI*&start=1&max=100&f=searchPage
NSF-R2R.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANSF-R2R.*&start=1&max=100&f=searchPage
GHRSST-AVHRR_SST_METOP_B-OSISAF-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-AVHRR_SST_METOP_B-OSISAF-L2P*%20OR%20fileIdentifier%3AAVHRR_SST_METOP_B-OSISAF-L2P*&start=1&max=100&f=searchPage
NDBC-HFRadarRTVector.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANDBC-HFRadarRTVector.*&start=1&max=100&f=searchPage
